Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,PubMed_ID,Study_Design,Funding_Info,Funding_Info_cleaned,Individual_NIH_Grant_Costs,Total_NIH_Funding_Cost
20228.0,An N-terminal truncated carboxypeptidase E splice isoform induces tumor growth and is a biomarker for predicting future metastasis in human cancers,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(HSC) Medicine - Oncology;,"Department of Surgery, University of Hong Kong, Pokfulam, Hong Kong, China; Department of Pathology, University of Hong Kong, Pokfulam, Hong Kong, China; Section on Cellular Neurobiology, Program on Developmental Neuroscience, Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD), NIH, Bethesda, Maryland, USA; Lawson Health Research Institute, London, Ontario, Canada; Tissue Array Research Program, Laboratory of Pathology, Center for Cancer Research, National Cancer Institute, Bethesda, Maryland, USA; Reproductive and Adult Endocrinology Program, NICHD, NIH, Bethesda, Maryland, USA; Office of Deputy Director of Clinical Care, Warren Grant Magnuson Clinical Center, NIH, Bethesda, Maryland, USA;",The Journal of Clinical Investigation (JCI),American Society for Clinical Investigation,Canada;China;United States,Terence K Lee;Saravana R K Murthy;Niamh X Cawley;Savita Dhanvantari;Stephen M Hewitt;Hong Lou;Tracy Lau;Stephanie Ma;Thanh Huynh;Robert A Wesley;Irene O Ng;Karel Pacak;Ronnie T Poon;Yoke Peng Loh,http://retractionwatch.com/2019/04/03/bartleby-the-author-did-you-know-you-could-abstain-from-a-retraction-notice/,Research Article;,3/18/2019 0:00,10.1172/JCI128836,30882370.0,2/1/2011 0:00,10.1172/JCI40433,21285511.0,Retraction,Investigation by Company/Institution;Unreliable Data;,No,,,21285511,"Journal Article; Research Support, N.I.H., Extramural; Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't; Retracted Publication",Intramural NIH HHS (No ID),,,0.0
20221.0,"Sensitizing Estrogen Receptor–negative Breast Cancer Cells to Tamoxifen with OSU-03012, a Novel Celecoxib-derived Phosphoinositide-dependent Protein Kinase-1/Akt Signaling Inhibitor",(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(HSC) Medicine - Obstetrics/Gynecology;(HSC) Medicine - Oncology;,"Division of Medicinal Chemistry and Pharmacognosy, College of Pharmacy, The Ohio State University, Columbus, Ohio; Division of Hematology and Oncology, Department of Internal Medicine, College of Medicine, The Ohio State University, Columbus, Ohio;",Molecular Cancer Therapeutics,American Association for Cancer Research,United States,Shu Chuan Weng;Yoko Kashida;Samuel K Kulp;Dasheng Wang;Robert W Bruegggemeier;Charles L Shapiro;Ching Shih Chen,http://retractionwatch.com/2020/02/25/researcher-formerly-of-osu-and-taiwans-academia-sinica-gets-10-year-ban/,Research Article;,4/1/2019 0:00,10.1158/1535-7163.MCT-19-0151,30936413.0,4/15/2008 0:00,10.1158/1535-7163.MCT-07-0434,18413793.0,Retraction,Falsification/Fabrication of Image;Investigation by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;,No,,,18413793,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
20218.0,Population pharmacokinetic and pharmacodynamic analysis of bosutinib,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Pharmacology;(HSC) Public Health and Safety;,"Pfizer Inc, La Jolla, CA, USA; Projections Research Inc, Phoenixville, PA, USA; Pfizer Inc, Collegeville, PA, USA;",Drug Metabolism and Pharmacokinetics,Elsevier,United States,Poe Hirr Hsyu;Diane R Mould;Richat Abbas;Michael Amantea,,Research Article;,2/10/2019 0:00,10.1016/j.dmpk.2019.01.003,30922682.0,6/10/2014 0:00,10.2133/dmpk.DMPK-13-RG-126,24919837.0,Retraction,Error in Data;Error in Methods;Error in Results and/or Conclusions;,No,,,24919837,"Clinical Trial, Phase I; Clinical Trial, Phase II; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
20205.0,Collective fit perceptions: A multilevel investigation of person–group fit with individual-level and team-level outcomes,(B/T) Business - Management;(SOC) Psychology;,"Henry B Tippie College of Business, Department of Management & Organizations, University of Iowa, Iowa City, Iowa, USA; School of Business Administration, Ulsan National Institute of Science and Technology (UNIST), Ulju-gun, Ulsan, Korea; College of Business Administration, Seoul National University, Gwanak-gu, Seoul, Korea; Department of Sociology, Seoul National University, Gwanak-gu, Seoul, Korea;",Journal of Organizational Behavior,Wiley,South Korea;United States,Amy L Kristoff-Brown;Jee Young Seong;David S Degeest;Won Woo Park;Doo Seung Hong,http://retractionwatch.com/?s=david+degeest,Research Article;,3/28/2019 0:00,10.1002/job.2365,0.0,6/11/2014 0:00,10.1002/job.1942,0.0,Retraction,Falsification/Fabrication of Data;Misconduct by Author;,No,,,No valid PMID,Unknown,,,,0.0
20204.0,Breaking the Pain Cycle: A Retrospective Study of an Outpatient Interdisciplinary Team Approach,(HSC) Medicine - Anesthesia/Anaesthesia;,"Pain Consultants of East Tennessee, Knoxville, TN",The Journal of Pain : Official Journal of the American Pain Society,Elsevier,United States,M Colleti;D Levine,,Conference Abstract/Paper;,3/21/2019 0:00,10.1016/j.jpain.2019.01.477,0.0,3/21/2019 0:00,10.1016/j.jpain.2019.01.477,0.0,Retraction,Date of Article and/or Notice Unknown;Notice - Lack of;,No,Article marked [WITHDRAWN] as of 3.29.2019; as of 8.30.2022;,,No valid PMID,Unknown,,,,0.0
20197.0,A Feasibility Study of a Top-Casing Electric Source Method for Detecting and Imaging a Shallow Hydraulically-Active Fractured Zone: 3D Finite Element Direct Current Modeling Approach,(PHY) Energy;(PHY) Geology;(PHY) Hydrology;,"Earth and Environmental Sciences Area, Lawrence Berkeley National Laboratory; Harold Vance Department of Petroleum Engineering, Texas A&M University, Department of Geology and Earth Environmental Services, Chungnam National University, Daejeon 34134, South Korea;",Geophysical Journal International,Oxford University Press,South Korea;United States,Evan Schankee Um;Jihoon Kim;Seung Sep Kim;Michael Commer,,Research Article;,3/26/2019 0:00,10.1093/gji/ggx431,0.0,10/10/2017 0:00,10.1093/gji/ggx431,0.0,Retraction,Duplication of/in Article;,No,,,No valid PMID,Unknown,,,,0.0
20195.0,The clinical anatomy of fibromyalgia,(BLS) Anatomy/Physiology;(HSC) Medicine - Neurology;,"Department of Anatomical Sciences, St. George's University, St. George's, Grenada; Seattle Science Foundation, Seattle, Washington;",Clinical Anatomy,Wiley,Grenada;United States,Shehzad Khalid;Emily Simonds;Marios Loukas;R Shane Tubbs,,Review Article;,3/27/2019 0:00,10.1002/ca.23368,31497907.0,12/2/2017 0:00,10.1002/ca.23029,29197121.0,Retraction,Euphemisms for Plagiarism;Plagiarism of/in Article;,No,,,29197121,Journal Article; Review; Retracted Publication,,,,0.0
20193.0,"Using the Healthy Days Measure to Assess Factors Associated with Poor Health-Related Quality of Life for Patients with Metastatic Breast, Lung, or Colorectal Cancer Enrolled in a Medicare Advantage Health Plan",(B/T) Government;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Obstetrics/Gynecology;(HSC) Medicine - Oncology;(HSC) Medicine - Pulmonology;(HSC) Public Health and Safety;,"Comprehensive Health Insights, Humana, Inc., Louisville, Kentucky; Genentech, Inc., South San Francisco, California; Humana, Inc., Louisville, Kentucky;",Population Health Management,Mary Ann Liebert,United States,Adrianne Waldman Casebeer;Dana Drzayich Antol;Sari Hopson;Raya Khoury;Andrew Renda;Aparna Parikh;Alisha Stein;Todd Michael;Stephen Stemkowski;Mikele Bunce,https://retractionwatch.com/?s=%22MMAS+%22,Research Article;,3/27/2019 0:00,10.1089/pop.2018.0024.retract,30917095.0,11/28/2018 0:00,10.1089/pop.2018.0024,30562143.0,Retraction,Copyright Claims;Lack of Approval from Third Party;,No,,,30562143,Journal Article; Retracted Publication,,,,0.0
20190.0,Association of Clinical Specialty With Symptoms of Burnout and Career Choice Regret Among US Resident Physicians,(HSC) Medicine - General;(HSC) Occupational Health and Safety;(SOC) Psychology;,"Department of Medicine, Mayo Clinic, Rochester, Minnesota; Department of Psychology, Syracuse University, Syracuse, New York; Division of Health Policy and Management, University of Minnesota, School of Public Health, Minneapolis; Section of Cardiovascular Medicine, Yale University School of Medicine, New Haven, Connecticut; Department of Psychology, Yale University, New Haven, Connecticut; Department of Family Medicine and Community Health, University of Minnesota Medical School, Minneapolis; Community Internal Medicine, Mayo Clinic, Jacksonville, Florida; Division of Health Care Policy and Research, Mayo Clinic, Rochester, Minnesota; Division of Biomedical Statistics and Informatics, Mayo Clinic, Rochester, Minnesota; School of Medicine, Stanford University, Stanford, California; School of Nursing, Oregon Health & Science University, Portland;",JAMA: Journal of the American Medical Association,American Medical Association,United States,Liselotte N Dyrbye;Sara E Burke;Rachel R Hardeman;Jeph Herrin;Natalie M Wittlin;Mark Yeazel;John F Dovidio;Brooke Cunningham;Richard O White;Sean M Phelan;Daniel V Satele;Tait D Shanafelt;Michelle van Ryn,,Research Article;,3/26/2019 0:00,10.1001/jama.2019.0167,30912842.0,9/18/2018 0:00,10.1001/jama.2018.12615,30422299.0,Retraction,Error in Analyses;Error in Results and/or Conclusions;Retract and Replace;,No,,,30422299,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",NHLBI NIH HHS (R01 HL085631); NHLBI NIH HHS (R01 HL085631),HL085631,6894524.00,6894524.0
20170.0,Vimentin Is a Novel Anti-Cancer Therapeutic Target; Insights from In Vitro and In Vivo Mice Xenograft Studies,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Toxicology;(HSC) Medicine - Oncology;,"Department of Surgical Oncology, The University of Texas M. D. Anderson Cancer Center, Houston, Texas, United States of America; Sarcoma Research Center, The University of Texas M. D. Anderson Cancer Center, Houston, Texas, United States of America; Department of Pathology, The University of Texas M. D. Anderson Cancer Center, Houston, Texas, United States of America; Department of Cancer Biology, The University of Texas M. D. Anderson Cancer Center, Houston, Texas, United States of America; Department of Molecular and Cellular Oncology, The University of Texas M. D. Anderson Cancer Center, Houston, Texas, United States of America;",PLoS One,PLoS,United States,Guy Lahat;Quan Sheng Zhu;Kai Lieh Huang;Suizhao Wang;Svetlana Bolshakov;Jeffrey Liu;Robert R Langley;Alexander J Lazar;Mien Chie Hung;Dina C Lev,,Research Article;,3/21/2019 0:00,10.1371/journal.pone.0214006,30897132.0,4/16/2010 0:00,10.1371/journal.pone.0010105,20419128.0,Retraction,Duplication of/in Image;Manipulation of Images;,No,see also: https://pubpeer.com/publications/B0C3E8A174168169E76500DD0F49B3,,20419128,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NCI NIH HHS (R01 CA138345),CA138345,1550394.00,1550394.0
20165.0,Comparison of Screws to Plate-and-Screw Constructs for Midfoot Arthrodesis,(HSC) Medicine - Orthopedics;,"NorthShore Orthopaedic Institute, NorthShore University Health System, Lincolnshire, IL, USA; Rothman Institute Orthopaedics, Philadelphia, PA, USA; Department of Biomedical Health Informatics, Children’s Hospital of Philadelphia, Philadelphia, PA, USA;",Foot & Ankle International,SAGE Publications,United States,Jamal Ahmad;Mary Katherine Lynch;Mitchel Maltenfort,,Research Article;,3/1/2019 0:00,10.1177/1071100719834925,30822231.0,4/5/2018 0:00,10.1177/1071100718766658,29619844.0,Retraction,False/Forged Authorship;Lack of IRB/IACUC Approval and/or Compliance;,No,,,29619844,Journal Article; Retracted Publication,,,,0.0
20141.0,Title has been Withdrawn,(HSC) Medicine - Pediatrics;,"Department of Neurology, Boston University Medical Center, USA; Division of Genetics and Genomics, The Manton Center for Orphan Disease Research, Boston Children's Hospital, Boston, MA, USA; Developmental Neuropsychiatry Clinic, Department of Psychiatry, Boston Children's Hospital, Boston, MA, USA; Tommy Fuss Center for Neuropsychiatric Disease Research, Boston Children's Hospital, USA; Translational Neuroscience Center, Boston Children's Hospital, Boston, MA, USA; Division of Immunology, Boston Children's Hospital, USA; National Human Genome Research Institute, National Institutes of Health, USA; Department of Neurology, Massachusetts General Hospital, USA; Harvard Medical School, Boston, MA 02115, USA; Claritas Genomics, Cambridge, MA 02139, USA; Department of Biomedical Sciences, City University of Hong Kong, Hong Kong Special Administrative Region; Department of Pediatrics, British Columbia Children's Hospital, University of British Columbia, Vancouver, BC, Canada;",Molecular Genetics and Metabolism Reports,Elsevier,Canada;Hong Kong;United States,Alcy Torres;Catherine A Brownstein;Sahil K Tembulkar;Kelsey Graber;Casie Genetti;Robin J Kleiman;Kathleen Sweadner;Kevin X Liu;Chrystal Mavros;Niklas Smedemark-Margulies;Pankaj B Agrawal;Jiashi Shi;Alan H Beggs;Eugene D'Angelo;Sarah Hope Lincoln;Devon Carroll;Fatma Dedeoglu;William A Gahl;Catherine M Biggs;Kathryn J Swoboda;Gerard T Berry;Joseph Gonzalez-Heydrich,,Case Report;,3/1/2019 0:00,10.1016/j.ymgmr.2017.03.001,0.0,2/12/2018 0:00,10.1016/j.ymgmr.2017.03.001,0.0,Retraction,Informed/Patient Consent - None/Withdrawn;Removed;,No,The title was removed for purposes of patient privacy,,No valid PMID,Unknown,,,,0.0
20136.0,Development and validation of algorithms to differentiate ductal carcinoma in situ from invasive breast cancer within administrative claims data,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Obstetrics/Gynecology;(HSC) Medicine - Oncology;(HSC) Public Health and Safety;,"Department of Obstetrics and Gynecology, Center for Interdisciplinary Research in Women's Health, The University of Texas Medical Branch, Galveston, Texas; Department of Radiation Oncology, The University of Texas Medical Branch, Galveston, Texas; Office of Biostatistics, Department of Preventive Medicine and Community Health, The University of Texas Medical Branch, Galveston, Texas; Department of Health Services Research, The University of Texas MD Anderson Cancer Center, Houston, Texas; Department of Oncology Surgery, The University of Texas Medical Branch, Galveston, Texas;",Cancer,Wiley,United States,Jacqueline M Hirth;Sandra S Hatch;Yu Li Lin;Sharon H Giordano;H Colleen Silva;Yong Fang Kuo,,Research Article;,1/16/2019 0:00,10.1002/cncr.31886,30875106.0,4/18/2018 0:00,10.1002/cncr.31393,29669162.0,Retraction,Error in Analyses;Error in Cell Lines/Tissues;Error in Data;Error in Results and/or Conclusions;,No,,,29669162,Journal Article; Retracted Publication,NICHD NIH HHS (K12 HD052023); NCATS NIH HHS (UL1 TR001439),HD052023; TR001439,8059234.00; 63454852.00,71514086.0
20131.0,Trends in weight loss efforts among US adolescents with overweight and obesity,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - General;(HSC) Medicine - Pediatrics;(HSC) Public Health and Safety;,"Department of Epidemiology, Jiann-Ping Hsu College of Public Health, Georgia Southern University, Statesboro; Department of Health Education, Jiann-Ping Hsu College of Public Health, Georgia Southern University, Statesboro; Department of Health Policy & Management, Jiann-Ping Hsu College of Public Health, Georgia Southern University, Statesboro;",JAMA Pediatrics,American Medical Association,United States,Daneisha R Hawkins;Kathryn Kazmierski;Andrew Hansen;Cathony Reid;Alicia Brown;Samuel T Opoku;Jian Zhang,,Research Article;,3/18/2019 0:00,10.1001/jamapediatrics.2019.0021,30882876.0,6/25/2018 0:00,10.1001/jamapediatrics.2018.1012,29946680.0,Retraction,Error in Analyses;Error in Data;Error in Results and/or Conclusions;Retract and Replace;,No,,,29946680,Letter,,,,0.0
20124.0,Vibrio parahaemolyticus RhsP represents a widespread group of pro-effectors for type VI secretion systems,(BLS) Biology - Cellular;(BLS) Microbiology;(HSC) Medicine - Infectious Disease;,"Faculty of Health Sciences, University of Macau, Macau SAR, China; Department of Ecosystem and Public Health, University of Calgary, Calgary, AB, T2N 4Z6, Canada; Department of Biochemistry and Molecular Biology, University of Calgary, Calgary, AB, T2N 4Z6, Canada; Snyder Institute for Chronic Diseases, University of Calgary, Calgary, AB, T2N 4Z6, Canada; State Key Laboratory of Microbial Metabolism, Joint International Laboratory on Metabolic and Developmental Sciences, School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, Shanghai, 200240, China; Program of Bioinformatics and Computational Biology, College of Arts and Sciences, Saint Louis University, Saint Louis, MO, 63103, USA; National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Bethesda, MD, 20894, USA; Department of Biology, College of Arts and Sciences, Saint Louis University, Saint Louis, MO, 63103, USA;",Nature Communications,Springer - Nature Publishing Group,Canada;China;United States,Nan Jiang;Le Tang;Ruiqiang Xie;Zhi Li;Brianne Burkinshaw;Xiaoye Liang;Dylan Sosa;L Aravind;Tao Dong;Dapeng Zhang;Jun Zheng,,Research Article;,3/15/2019 0:00,10.1038/s41467-019-09094-0,30874547.0,9/25/2018 0:00,10.1038/s41467-018-06201-5,30254227.0,Retraction,Manipulation of Images;,No,see also: https://pubpeer.com/publications/8D007E53E4BF721B112CF554201061,,30254227,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",Universidade de Macau (University of Macau) (MYRG2016-00199-FHS); Universidade de Macau (University of Macau) (MYRG2016-00073-FHS); Fundo para o Desenvolvimento das Ciências e da Tecnologia (Science and Technology Development Fund) (FDCT/066/2015/A2); Fundo para o Desenvolvimento das Ciências e da Tecnologia (Science and Technology Development Fund) (FDCT/0058/2018/A2),,,0.0
